ping_number,timestamp,latitude,longitude,heading,speed_knots,altitude,depth,slant_range,cable_out
835,2024-01-15T10:01:23.500000+00:00,27.801093919344442,-82.49876334120391,45.47444593873862,4.0,15.0,2.0,150.0,50.0
836,2024-01-15T10:01:23.600000+00:00,27.801095227860404,-82.49876186193953,45.20470376135752,4.0,15.0,2.0,150.0,50.0
837,2024-01-15T10:01:23.700000+00:00,27.801096536376367,-82.49876038267512,44.5363705994904,4.0,15.0,2.0,150.0,50.0
838,2024-01-15T10:01:23.800000+00:00,27.80109784489233,-82.49875890341069,44.75719225507784,4.0,15.0,2.0,150.0,50.0
839,2024-01-15T10:01:23.900000+00:00,27.80109915340829,-82.49875742414625,45.31934928613493,4.0,15.0,2.0,150.0,50.0
840,2024-01-15T10:01:24+00:00,27.801100461924253,-82.4987559448818,44.55554163577553,4.0,15.0,2.0,150.0,50.0
841,2024-01-15T10:01:24.100000+00:00,27.801101770440216,-82.49875446561731,44.53268238785263,4.0,15.0,2.0,150.0,50.0
842,2024-01-15T10:01:24.200000+00:00,27.801103078956178,-82.49875298635281,45.44250692872259,4.0,15.0,2.0,150.0,50.0
843,2024-01-15T10:01:24.300000+00:00,27.80110438747214,-82.4987515070883,45.35686687423572,4.0,15.0,2.0,150.0,50.0
844,2024-01-15T10:01:24.400000+00:00,27.801105695988102,-82.49875002782377,44.72115058341679,4.0,15.0,2.0,150.0,50.0
845,2024-01-15T10:01:24.500000+00:00,27.801107004504065,-82.49874854855922,44.95325254914197,4.0,15.0,2.0,150.0,50.0
846,2024-01-15T10:01:24.600000+00:00,27.801108313020027,-82.49874706929465,44.95400715524923,4.0,15.0,2.0,150.0,50.0
847,2024-01-15T10:01:24.700000+00:00,27.80110962153599,-82.49874559003007,45.01317343018691,4.0,15.0,2.0,150.0,50.0
848,2024-01-15T10:01:24.800000+00:00,27.80111093005195,-82.49874411076547,45.081564241041484,4.0,15.0,2.0,150.0,50.0
849,2024-01-15T10:01:24.900000+00:00,27.801112238567914,-82.49874263150085,45.42865147223248,4.0,15.0,2.0,150.0,50.0
850,2024-01-15T10:01:25+00:00,27.801113547083876,-82.4987411522362,44.813760976626526,4.0,15.0,2.0,150.0,50.0
851,2024-01-15T10:01:25.100000+00:00,27.801114855599838,-82.49873967297155,44.703043466680754,4.0,15.0,2.0,150.0,50.0
852,2024-01-15T10:01:25.200000+00:00,27.8011161641158,-82.49873819370688,45.328878565033335,4.0,15.0,2.0,150.0,50.0
853,2024-01-15T10:01:25.300000+00:00,27.801117472631763,-82.49873671444219,44.90068890263767,4.0,15.0,2.0,150.0,50.0
854,2024-01-15T10:01:25.400000+00:00,27.801118781147725,-82.49873523517748,44.77237179984663,4.0,15.0,2.0,150.0,50.0
855,2024-01-15T10:01:25.500000+00:00,27.801120089663687,-82.49873375591275,45.535745754394206,4.0,15.0,2.0,150.0,50.0
856,2024-01-15T10:01:25.600000+00:00,27.80112139817965,-82.49873227664801,44.9765059524094,4.0,15.0,2.0,150.0,50.0
857,2024-01-15T10:01:25.700000+00:00,27.80112270669561,-82.49873079738325,45.40783399003344,4.0,15.0,2.0,150.0,50.0
858,2024-01-15T10:01:25.800000+00:00,27.801124015211574,-82.49872931811846,44.83926499960774,4.0,15.0,2.0,150.0,50.0
859,2024-01-15T10:01:25.900000+00:00,27.801125323727536,-82.49872783885367,44.46658429079214,4.0,15.0,2.0,150.0,50.0
860,2024-01-15T10:01:26+00:00,27.8011266322435,-82.49872635958886,45.06509881465669,4.0,15.0,2.0,150.0,50.0
861,2024-01-15T10:01:26.100000+00:00,27.80112794075946,-82.49872488032402,44.71190171324916,4.0,15.0,2.0,150.0,50.0
862,2024-01-15T10:01:26.200000+00:00,27.801129249275423,-82.49872340105917,45.07809968103921,4.0,15.0,2.0,150.0,50.0
863,2024-01-15T10:01:26.300000+00:00,27.801130557791385,-82.4987219217943,45.03045750389362,4.0,15.0,2.0,150.0,50.0
864,2024-01-15T10:01:26.400000+00:00,27.801131866307347,-82.49872044252942,44.887078095852715,4.0,15.0,2.0,150.0,50.0
865,2024-01-15T10:01:26.500000+00:00,27.80113317482331,-82.49871896326451,44.2420929398098,4.0,15.0,2.0,150.0,50.0
866,2024-01-15T10:01:26.600000+00:00,27.801134483339272,-82.49871748399958,44.82117723053171,4.0,15.0,2.0,150.0,50.0
867,2024-01-15T10:01:26.700000+00:00,27.801135791855234,-82.49871600473465,45.2697671132891,4.0,15.0,2.0,150.0,50.0
868,2024-01-15T10:01:26.800000+00:00,27.801137100371196,-82.4987145254697,44.93344498082445,4.0,15.0,2.0,150.0,50.0
869,2024-01-15T10:01:26.900000+00:00,27.80113840888716,-82.49871304620471,44.56570557118232,4.0,15.0,2.0,150.0,50.0
870,2024-01-15T10:01:27+00:00,27.80113971740312,-82.49871156693972,44.97159012232153,4.0,15.0,2.0,150.0,50.0
871,2024-01-15T10:01:27.100000+00:00,27.801141025919083,-82.49871008767471,45.44678708026773,4.0,15.0,2.0,150.0,50.0
872,2024-01-15T10:01:27.200000+00:00,27.801142334435045,-82.49870860840969,44.9047668511418,4.0,15.0,2.0,150.0,50.0
873,2024-01-15T10:01:27.300000+00:00,27.801143642951008,-82.49870712914463,45.26502998071961,4.0,15.0,2.0,150.0,50.0
874,2024-01-15T10:01:27.400000+00:00,27.80114495146697,-82.49870564987957,44.52787194437178,4.0,15.0,2.0,150.0,50.0
875,2024-01-15T10:01:27.500000+00:00,27.801146259982932,-82.49870417061449,44.880315859101216,4.0,15.0,2.0,150.0,50.0
876,2024-01-15T10:01:27.600000+00:00,27.801147568498894,-82.4987026913494,45.03679125364068,4.0,15.0,2.0,150.0,50.0
877,2024-01-15T10:01:27.700000+00:00,27.801148877014857,-82.49870121208427,45.05146124229038,4.0,15.0,2.0,150.0,50.0
878,2024-01-15T10:01:27.800000+00:00,27.80115018553082,-82.49869973281913,44.953536666926794,4.0,15.0,2.0,150.0,50.0
879,2024-01-15T10:01:27.900000+00:00,27.80115149404678,-82.49869825355398,44.9518542330531,4.0,15.0,2.0,150.0,50.0
880,2024-01-15T10:01:28+00:00,27.801152802562743,-82.49869677428882,45.20611000694729,4.0,15.0,2.0,150.0,50.0
881,2024-01-15T10:01:28.100000+00:00,27.801154111078706,-82.49869529502362,45.05982887356381,4.0,15.0,2.0,150.0,50.0
882,2024-01-15T10:01:28.200000+00:00,27.801155419594668,-82.49869381575841,44.9367727318143,4.0,15.0,2.0,150.0,50.0
883,2024-01-15T10:01:28.300000+00:00,27.80115672811063,-82.49869233649319,44.908361659192565,4.0,15.0,2.0,150.0,50.0
884,2024-01-15T10:01:28.400000+00:00,27.801158036626592,-82.49869085722796,45.74170632160642,4.0,15.0,2.0,150.0,50.0
885,2024-01-15T10:01:28.500000+00:00,27.801159345142555,-82.49868937796269,45.30671044864249,4.0,15.0,2.0,150.0,50.0
886,2024-01-15T10:01:28.600000+00:00,27.801160653658517,-82.49868789869741,44.43984549855352,4.0,15.0,2.0,150.0,50.0
887,2024-01-15T10:01:28.700000+00:00,27.80116196217448,-82.49868641943212,45.295897916914434,4.0,15.0,2.0,150.0,50.0
888,2024-01-15T10:01:28.800000+00:00,27.80116327069044,-82.49868494016681,45.06695357569602,4.0,15.0,2.0,150.0,50.0
889,2024-01-15T10:01:28.900000+00:00,27.801164579206404,-82.49868346090147,45.313611966777735,4.0,15.0,2.0,150.0,50.0
890,2024-01-15T10:01:29+00:00,27.801165887722366,-82.49868198163612,44.882454123059354,4.0,15.0,2.0,150.0,50.0
891,2024-01-15T10:01:29.100000+00:00,27.801167196238328,-82.49868050237076,45.14571445507126,4.0,15.0,2.0,150.0,50.0
892,2024-01-15T10:01:29.200000+00:00,27.80116850475429,-82.49867902310538,44.58060571386282,4.0,15.0,2.0,150.0,50.0
893,2024-01-15T10:01:29.300000+00:00,27.801169813270253,-82.49867754383997,45.77653611950327,4.0,15.0,2.0,150.0,50.0
894,2024-01-15T10:01:29.400000+00:00,27.801171121786215,-82.49867606457455,44.99501817887158,4.0,15.0,2.0,150.0,50.0
895,2024-01-15T10:01:29.500000+00:00,27.801172430302177,-82.49867458530912,44.70538506644945,4.0,15.0,2.0,150.0,50.0
896,2024-01-15T10:01:29.600000+00:00,27.80117373881814,-82.49867310604367,44.80235508066053,4.0,15.0,2.0,150.0,50.0
897,2024-01-15T10:01:29.700000+00:00,27.8011750473341,-82.49867162677819,45.12667935621324,4.0,15.0,2.0,150.0,50.0
898,2024-01-15T10:01:29.800000+00:00,27.801176355850064,-82.4986701475127,44.52009045944411,4.0,15.0,2.0,150.0,50.0
899,2024-01-15T10:01:29.900000+00:00,27.801177664366026,-82.49866866824719,44.90426831917612,4.0,15.0,2.0,150.0,50.0
900,2024-01-15T10:01:30+00:00,27.80117897288199,-82.49866718898167,44.87039009591412,4.0,15.0,2.0,150.0,50.0
901,2024-01-15T10:01:30.100000+00:00,27.80118028139795,-82.49866570971612,44.6917789257837,4.0,15.0,2.0,150.0,50.0
902,2024-01-15T10:01:30.200000+00:00,27.801181589913913,-82.49866423045056,45.65343632854118,4.0,15.0,2.0,150.0,50.0
903,2024-01-15T10:01:30.300000+00:00,27.801182898429875,-82.49866275118498,45.17628687824314,4.0,15.0,2.0,150.0,50.0
904,2024-01-15T10:01:30.400000+00:00,27.801184206945837,-82.49866127191937,44.74910256864519,4.0,15.0,2.0,150.0,50.0
905,2024-01-15T10:01:30.500000+00:00,27.8011855154618,-82.49865979265375,45.16159216795169,4.0,15.0,2.0,150.0,50.0
906,2024-01-15T10:01:30.600000+00:00,27.801186823977762,-82.49865831338812,45.16360693663357,4.0,15.0,2.0,150.0,50.0
907,2024-01-15T10:01:30.700000+00:00,27.801188132493724,-82.49865683412247,45.003197519809795,4.0,15.0,2.0,150.0,50.0
908,2024-01-15T10:01:30.800000+00:00,27.801189441009686,-82.4986553548568,45.24477967568786,4.0,15.0,2.0,150.0,50.0
909,2024-01-15T10:01:30.900000+00:00,27.80119074952565,-82.4986538755911,44.73554379137918,4.0,15.0,2.0,150.0,50.0
910,2024-01-15T10:01:31+00:00,27.80119205804161,-82.4986523963254,44.98128706006173,4.0,15.0,2.0,150.0,50.0
911,2024-01-15T10:01:31.100000+00:00,27.801193366557573,-82.49865091705968,44.831134154648716,4.0,15.0,2.0,150.0,50.0
912,2024-01-15T10:01:31.200000+00:00,27.801194675073535,-82.49864943779393,44.72308456543325,4.0,15.0,2.0,150.0,50.0
913,2024-01-15T10:01:31.300000+00:00,27.801195983589498,-82.49864795852817,45.50332514071334,4.0,15.0,2.0,150.0,50.0
914,2024-01-15T10:01:31.400000+00:00,27.80119729210546,-82.49864647926239,45.097013449292334,4.0,15.0,2.0,150.0,50.0
915,2024-01-15T10:01:31.500000+00:00,27.801198600621422,-82.4986449999966,44.79603081692888,4.0,15.0,2.0,150.0,50.0
916,2024-01-15T10:01:31.600000+00:00,27.801199909137384,-82.49864352073078,45.538530583617096,4.0,15.0,2.0,150.0,50.0
917,2024-01-15T10:01:31.700000+00:00,27.801201217653347,-82.49864204146495,45.074833741184136,4.0,15.0,2.0,150.0,50.0
918,2024-01-15T10:01:31.800000+00:00,27.80120252616931,-82.4986405621991,45.25779201686285,4.0,15.0,2.0,150.0,50.0
919,2024-01-15T10:01:31.900000+00:00,27.80120383468527,-82.49863908293324,45.46095919967534,4.0,15.0,2.0,150.0,50.0
920,2024-01-15T10:01:32+00:00,27.801205143201233,-82.49863760366735,44.92625870413784,4.0,15.0,2.0,150.0,50.0
921,2024-01-15T10:01:32.100000+00:00,27.801206451717196,-82.49863612440144,44.83345738617214,4.0,15.0,2.0,150.0,50.0
922,2024-01-15T10:01:32.200000+00:00,27.801207760233158,-82.49863464513552,45.60562076298362,4.0,15.0,2.0,150.0,50.0
923,2024-01-15T10:01:32.300000+00:00,27.80120906874912,-82.49863316586959,45.32549230683965,4.0,15.0,2.0,150.0,50.0
924,2024-01-15T10:01:32.400000+00:00,27.801210377265082,-82.49863168660363,44.65889573475953,4.0,15.0,2.0,150.0,50.0
925,2024-01-15T10:01:32.500000+00:00,27.801211685781045,-82.49863020733765,44.75905430435275,4.0,15.0,2.0,150.0,50.0
926,2024-01-15T10:01:32.600000+00:00,27.801212994297007,-82.49862872807167,44.834979966440216,4.0,15.0,2.0,150.0,50.0
927,2024-01-15T10:01:32.700000+00:00,27.80121430281297,-82.49862724880566,45.04513121927098,4.0,15.0,2.0,150.0,50.0
928,2024-01-15T10:01:32.800000+00:00,27.80121561132893,-82.49862576953963,44.81652691054218,4.0,15.0,2.0,150.0,50.0
929,2024-01-15T10:01:32.900000+00:00,27.801216919844894,-82.49862429027358,44.863197696390564,4.0,15.0,2.0,150.0,50.0
930,2024-01-15T10:01:33+00:00,27.801218228360856,-82.49862281100752,45.167655985698126,4.0,15.0,2.0,150.0,50.0
931,2024-01-15T10:01:33.100000+00:00,27.80121953687682,-82.49862133174145,44.54240488077164,4.0,15.0,2.0,150.0,50.0
932,2024-01-15T10:01:33.200000+00:00,27.80122084539278,-82.49861985247534,45.68622918816781,4.0,15.0,2.0,150.0,50.0
933,2024-01-15T10:01:33.300000+00:00,27.801222153908743,-82.49861837320923,45.118732023017074,4.0,15.0,2.0,150.0,50.0
934,2024-01-15T10:01:33.400000+00:00,27.801223462424705,-82.4986168939431,45.126632739614436,4.0,15.0,2.0,150.0,50.0
935,2024-01-15T10:01:33.500000+00:00,27.801224770940667,-82.49861541467695,45.029407273527084,4.0,15.0,2.0,150.0,50.0
936,2024-01-15T10:01:33.600000+00:00,27.80122607945663,-82.49861393541077,44.95449230376919,4.0,15.0,2.0,150.0,50.0
937,2024-01-15T10:01:33.700000+00:00,27.80122738797259,-82.49861245614458,45.16539005090052,4.0,15.0,2.0,150.0,50.0
938,2024-01-15T10:01:33.800000+00:00,27.801228696488554,-82.49861097687838,45.024461305177624,4.0,15.0,2.0,150.0,50.0
939,2024-01-15T10:01:33.900000+00:00,27.801230005004516,-82.49860949761216,45.28028304161483,4.0,15.0,2.0,150.0,50.0
940,2024-01-15T10:01:34+00:00,27.80123131352048,-82.49860801834592,44.97219944283095,4.0,15.0,2.0,150.0,50.0
941,2024-01-15T10:01:34.100000+00:00,27.80123262203644,-82.49860653907966,44.695706181495574,4.0,15.0,2.0,150.0,50.0
942,2024-01-15T10:01:34.200000+00:00,27.801233930552403,-82.49860505981339,44.95656830037997,4.0,15.0,2.0,150.0,50.0
943,2024-01-15T10:01:34.300000+00:00,27.801235239068365,-82.4986035805471,45.346603478461994,4.0,15.0,2.0,150.0,50.0
944,2024-01-15T10:01:34.400000+00:00,27.801236547584327,-82.49860210128078,44.79790949116619,4.0,15.0,2.0,150.0,50.0
945,2024-01-15T10:01:34.500000+00:00,27.80123785610029,-82.49860062201445,45.1617107146535,4.0,15.0,2.0,150.0,50.0
946,2024-01-15T10:01:34.600000+00:00,27.801239164616252,-82.4985991427481,45.30766241978118,4.0,15.0,2.0,150.0,50.0
947,2024-01-15T10:01:34.700000+00:00,27.801240473132214,-82.49859766348175,44.77806602198332,4.0,15.0,2.0,150.0,50.0
948,2024-01-15T10:01:34.800000+00:00,27.801241781648176,-82.49859618421536,45.51132865700444,4.0,15.0,2.0,150.0,50.0
949,2024-01-15T10:01:34.900000+00:00,27.80124309016414,-82.49859470494896,44.926661675188015,4.0,15.0,2.0,150.0,50.0
950,2024-01-15T10:01:35+00:00,27.8012443986801,-82.49859322568254,44.78850876191117,4.0,15.0,2.0,150.0,50.0
951,2024-01-15T10:01:35.100000+00:00,27.801245707196063,-82.49859174641611,44.899668174618306,4.0,15.0,2.0,150.0,50.0
952,2024-01-15T10:01:35.200000+00:00,27.801247015712026,-82.49859026714965,44.87207358177443,4.0,15.0,2.0,150.0,50.0
953,2024-01-15T10:01:35.300000+00:00,27.801248324227988,-82.49858878788318,44.69472521555074,4.0,15.0,2.0,150.0,50.0
954,2024-01-15T10:01:35.400000+00:00,27.80124963274395,-82.49858730861669,44.94544528002446,4.0,15.0,2.0,150.0,50.0
955,2024-01-15T10:01:35.500000+00:00,27.801250941259912,-82.49858582935019,44.69981735161975,4.0,15.0,2.0,150.0,50.0
956,2024-01-15T10:01:35.600000+00:00,27.801252249775875,-82.49858435008366,44.93868318985251,4.0,15.0,2.0,150.0,50.0
957,2024-01-15T10:01:35.700000+00:00,27.801253558291837,-82.49858287081712,45.00153944253588,4.0,15.0,2.0,150.0,50.0
958,2024-01-15T10:01:35.800000+00:00,27.8012548668078,-82.49858139155056,44.99500447177589,4.0,15.0,2.0,150.0,50.0
959,2024-01-15T10:01:35.900000+00:00,27.80125617532376,-82.49857991228399,44.920927356358945,4.0,15.0,2.0,150.0,50.0
960,2024-01-15T10:01:36+00:00,27.801257483839724,-82.49857843301739,44.832922513125276,4.0,15.0,2.0,150.0,50.0
961,2024-01-15T10:01:36.100000+00:00,27.801258792355686,-82.49857695375077,44.6407006858774,4.0,15.0,2.0,150.0,50.0
962,2024-01-15T10:01:36.200000+00:00,27.801260100871648,-82.49857547448414,45.040236055837845,4.0,15.0,2.0,150.0,50.0
963,2024-01-15T10:01:36.300000+00:00,27.80126140938761,-82.4985739952175,44.75510626598863,4.0,15.0,2.0,150.0,50.0
964,2024-01-15T10:01:36.400000+00:00,27.801262717903573,-82.49857251595083,44.9201431439246,4.0,15.0,2.0,150.0,50.0
965,2024-01-15T10:01:36.500000+00:00,27.801264026419535,-82.49857103668414,44.81187000945252,4.0,15.0,2.0,150.0,50.0
966,2024-01-15T10:01:36.600000+00:00,27.801265334935497,-82.49856955741744,44.73099241133141,4.0,15.0,2.0,150.0,50.0
967,2024-01-15T10:01:36.700000+00:00,27.80126664345146,-82.49856807815073,44.94995821278998,4.0,15.0,2.0,150.0,50.0
968,2024-01-15T10:01:36.800000+00:00,27.80126795196742,-82.49856659888398,45.79437781324525,4.0,15.0,2.0,150.0,50.0
969,2024-01-15T10:01:36.900000+00:00,27.801269260483384,-82.49856511961723,44.89180009019457,4.0,15.0,2.0,150.0,50.0
970,2024-01-15T10:01:37+00:00,27.801270568999346,-82.49856364035045,45.09883028144456,4.0,15.0,2.0,150.0,50.0
971,2024-01-15T10:01:37.100000+00:00,27.80127187751531,-82.49856216108367,45.37482845202626,4.0,15.0,2.0,150.0,50.0
972,2024-01-15T10:01:37.200000+00:00,27.80127318603127,-82.49856068181685,44.62229079889259,4.0,15.0,2.0,150.0,50.0
973,2024-01-15T10:01:37.300000+00:00,27.801274494547233,-82.49855920255003,45.6927858942594,4.0,15.0,2.0,150.0,50.0
974,2024-01-15T10:01:37.400000+00:00,27.801275803063195,-82.49855772328318,45.35452705550178,4.0,15.0,2.0,150.0,50.0
975,2024-01-15T10:01:37.500000+00:00,27.801277111579157,-82.49855624401633,44.81802728943331,4.0,15.0,2.0,150.0,50.0
976,2024-01-15T10:01:37.600000+00:00,27.80127842009512,-82.49855476474944,44.91522135188737,4.0,15.0,2.0,150.0,50.0
977,2024-01-15T10:01:37.700000+00:00,27.80127972861108,-82.49855328548254,44.55428992138335,4.0,15.0,2.0,150.0,50.0
978,2024-01-15T10:01:37.800000+00:00,27.801281037127044,-82.49855180621563,44.59587160598908,4.0,15.0,2.0,150.0,50.0
979,2024-01-15T10:01:37.900000+00:00,27.801282345643006,-82.49855032694869,45.53226462535395,4.0,15.0,2.0,150.0,50.0
980,2024-01-15T10:01:38+00:00,27.80128365415897,-82.49854884768173,45.21693427591631,4.0,15.0,2.0,150.0,50.0
981,2024-01-15T10:01:38.100000+00:00,27.80128496267493,-82.49854736841476,44.84124714235867,4.0,15.0,2.0,150.0,50.0
982,2024-01-15T10:01:38.200000+00:00,27.801286271190893,-82.49854588914778,44.999336344002636,4.0,15.0,2.0,150.0,50.0
983,2024-01-15T10:01:38.300000+00:00,27.801287579706855,-82.49854440988076,44.95945832048413,4.0,15.0,2.0,150.0,50.0
984,2024-01-15T10:01:38.400000+00:00,27.801288888222818,-82.49854293061374,45.15672914192989,4.0,15.0,2.0,150.0,50.0
985,2024-01-15T10:01:38.500000+00:00,27.80129019673878,-82.4985414513467,44.64614185775218,4.0,15.0,2.0,150.0,50.0
986,2024-01-15T10:01:38.600000+00:00,27.801291505254742,-82.49853997207964,45.272310731857296,4.0,15.0,2.0,150.0,50.0
987,2024-01-15T10:01:38.700000+00:00,27.801292813770704,-82.49853849281256,44.91586413513751,4.0,15.0,2.0,150.0,50.0
988,2024-01-15T10:01:38.800000+00:00,27.801294122286667,-82.49853701354546,44.81347039228161,4.0,15.0,2.0,150.0,50.0
989,2024-01-15T10:01:38.900000+00:00,27.80129543080263,-82.49853553427835,44.811791410866704,4.0,15.0,2.0,150.0,50.0
990,2024-01-15T10:01:39+00:00,27.80129673931859,-82.49853405501122,45.08314834290891,4.0,15.0,2.0,150.0,50.0
991,2024-01-15T10:01:39.100000+00:00,27.801298047834553,-82.49853257574406,44.60208630121927,4.0,15.0,2.0,150.0,50.0
992,2024-01-15T10:01:39.200000+00:00,27.801299356350516,-82.4985310964769,45.013463548675155,4.0,15.0,2.0,150.0,50.0
993,2024-01-15T10:01:39.300000+00:00,27.801300664866478,-82.49852961720971,44.99893792923954,4.0,15.0,2.0,150.0,50.0
994,2024-01-15T10:01:39.400000+00:00,27.80130197338244,-82.49852813794251,45.05677042788936,4.0,15.0,2.0,150.0,50.0
995,2024-01-15T10:01:39.500000+00:00,27.801303281898402,-82.49852665867529,45.06929362486224,4.0,15.0,2.0,150.0,50.0
996,2024-01-15T10:01:39.600000+00:00,27.801304590414365,-82.49852517940805,45.4858034614648,4.0,15.0,2.0,150.0,50.0
997,2024-01-15T10:01:39.700000+00:00,27.801305898930327,-82.4985237001408,45.491007167681246,4.0,15.0,2.0,150.0,50.0
998,2024-01-15T10:01:39.800000+00:00,27.80130720744629,-82.49852222087353,45.32555030929876,4.0,15.0,2.0,150.0,50.0
999,2024-01-15T10:01:39.900000+00:00,27.80130851596225,-82.49852074160623,44.89106599522893,4.0,15.0,2.0,150.0,50.0
